date,equity,cash,positions,exposure,exposure_pct
2024-03-01,100000.0,100000.0,0,0.0,0.0
2024-03-02,100000.0,100000.0,0,0.0,0.0
2024-03-03,100000.0,100000.0,0,0.0,0.0
2024-03-04,100000.0,100000.0,0,0.0,0.0
2024-03-05,100000.0,100000.0,0,0.0,0.0
2024-03-06,100000.0,100000.0,0,0.0,0.0
2024-03-07,100000.0,100000.0,0,0.0,0.0
2024-03-08,100000.0,100000.0,0,0.0,0.0
2024-03-09,100000.0,100000.0,0,0.0,0.0
2024-03-10,100000.0,100000.0,0,0.0,0.0
2024-03-11,100000.0,100000.0,0,0.0,0.0
2024-03-12,100000.0,100000.0,0,0.0,0.0
2024-03-13,100000.0,100000.0,0,0.0,0.0
2024-03-14,100000.0,100000.0,0,0.0,0.0
2024-03-15,100000.0,100000.0,0,0.0,0.0
2024-03-16,100000.0,100000.0,0,0.0,0.0
2024-03-17,100000.0,100000.0,0,0.0,0.0
2024-03-18,100000.0,100000.0,0,0.0,0.0
2024-03-19,100000.0,100000.0,0,0.0,0.0
2024-03-20,100000.0,100000.0,0,0.0,0.0
2024-03-21,100000.0,100000.0,0,0.0,0.0
2024-03-22,100000.0,100000.0,0,0.0,0.0
2024-03-23,100000.0,100000.0,0,0.0,0.0
2024-03-24,100000.0,100000.0,0,0.0,0.0
2024-03-25,100000.0,100000.0,0,0.0,0.0
2024-03-26,100000.0,100000.0,0,0.0,0.0
2024-03-27,100000.0,100000.0,0,0.0,0.0
2024-03-28,100000.0,100000.0,0,0.0,0.0
2024-03-29,100000.0,100000.0,0,0.0,0.0
2024-03-30,100000.0,100000.0,0,0.0,0.0
2024-03-31,100000.0,100000.0,0,0.0,0.0
2024-04-01,100000.0,100000.0,0,0.0,0.0
2024-04-02,100000.0,100000.0,0,0.0,0.0
2024-04-03,100000.0,100000.0,0,0.0,0.0
2024-04-04,100000.0,100000.0,0,0.0,0.0
2024-04-05,100000.0,100000.0,0,0.0,0.0
2024-04-06,100000.0,100000.0,0,0.0,0.0
2024-04-07,100000.0,100000.0,0,0.0,0.0
2024-04-08,100000.0,100000.0,0,0.0,0.0
2024-04-09,100000.0,100000.0,0,0.0,0.0
2024-04-10,100000.0,100000.0,0,0.0,0.0
2024-04-11,100000.0,100000.0,0,0.0,0.0
2024-04-12,100000.0,100000.0,0,0.0,0.0
2024-04-13,100000.0,100000.0,0,0.0,0.0
2024-04-14,100000.0,100000.0,0,0.0,0.0
2024-04-15,100000.0,100000.0,0,0.0,0.0
2024-04-16,100000.0,100000.0,0,0.0,0.0
2024-04-17,100000.0,100000.0,0,0.0,0.0
2024-04-18,100000.0,100000.0,0,0.0,0.0
2024-04-19,100000.0,100000.0,0,0.0,0.0
2024-04-20,100000.0,100000.0,0,0.0,0.0
2024-04-21,100000.0,100000.0,0,0.0,0.0
2024-04-22,100000.0,100000.0,0,0.0,0.0
2024-04-23,100000.0,100000.0,0,0.0,0.0
2024-04-24,100000.0,100000.0,0,0.0,0.0
2024-04-25,100000.0,100000.0,0,0.0,0.0
2024-04-26,100000.0,100000.0,0,0.0,0.0
2024-04-27,100000.0,100000.0,0,0.0,0.0
2024-04-28,100000.0,100000.0,0,0.0,0.0
2024-04-29,100000.0,100000.0,0,0.0,0.0
2024-04-30,100000.0,100000.0,0,0.0,0.0
2024-05-01,100000.0,100000.0,0,0.0,0.0
2024-05-02,100000.0,100000.0,0,0.0,0.0
2024-05-03,100000.0,100000.0,0,0.0,0.0
2024-05-04,100000.0,100000.0,0,0.0,0.0
2024-05-05,100000.0,100000.0,0,0.0,0.0
2024-05-06,100000.0,100000.0,0,0.0,0.0
2024-05-07,100000.0,100000.0,0,0.0,0.0
2024-05-08,100000.0,100000.0,0,0.0,0.0
2024-05-09,100000.0,100000.0,0,0.0,0.0
2024-05-10,100000.0,100000.0,0,0.0,0.0
2024-05-11,100000.0,100000.0,0,0.0,0.0
2024-05-12,100000.0,100000.0,0,0.0,0.0
2024-05-13,100000.0,100000.0,0,0.0,0.0
2024-05-14,100000.0,100000.0,0,0.0,0.0
2024-05-15,100000.0,100000.0,0,0.0,0.0
2024-05-16,100000.0,100000.0,0,0.0,0.0
2024-05-17,100000.0,100000.0,0,0.0,0.0
2024-05-18,100000.0,100000.0,0,0.0,0.0
2024-05-19,100000.0,100000.0,0,0.0,0.0
2024-05-20,100000.0,100000.0,0,0.0,0.0
2024-05-21,100000.0,100000.0,0,0.0,0.0
2024-05-22,100000.0,100000.0,0,0.0,0.0
2024-05-23,100000.0,100000.0,0,0.0,0.0
2024-05-24,100000.0,100000.0,0,0.0,0.0
2024-05-25,100000.0,100000.0,0,0.0,0.0
2024-05-26,100000.0,100000.0,0,0.0,0.0
2024-05-27,100000.0,100000.0,0,0.0,0.0
2024-05-28,100000.0,100000.0,0,0.0,0.0
2024-05-29,100000.0,100000.0,0,0.0,0.0
2024-05-30,100000.0,100000.0,0,0.0,0.0
2024-05-31,100000.0,100000.0,0,0.0,0.0
2024-06-01,100000.0,100000.0,0,0.0,0.0
2024-06-02,100000.0,100000.0,0,0.0,0.0
2024-06-03,100000.0,100000.0,0,0.0,0.0
2024-06-04,100000.0,100000.0,0,0.0,0.0
2024-06-05,100000.0,100000.0,0,0.0,0.0
2024-06-06,100000.0,100000.0,0,0.0,0.0
2024-06-07,100000.0,100000.0,0,0.0,0.0
2024-06-08,100000.0,100000.0,0,0.0,0.0
2024-06-09,100000.0,100000.0,0,0.0,0.0
2024-06-10,100000.0,100000.0,0,0.0,0.0
2024-06-11,100000.0,100000.0,0,0.0,0.0
2024-06-12,100000.0,100000.0,0,0.0,0.0
2024-06-13,100000.0,100000.0,0,0.0,0.0
2024-06-14,100000.0,100000.0,0,0.0,0.0
2024-06-15,100000.0,100000.0,0,0.0,0.0
2024-06-16,100000.0,100000.0,0,0.0,0.0
2024-06-17,100000.0,100000.0,0,0.0,0.0
2024-06-18,100000.0,100000.0,0,0.0,0.0
2024-06-19,100000.0,100000.0,0,0.0,0.0
2024-06-20,100000.0,100000.0,0,0.0,0.0
2024-06-21,100000.0,100000.0,0,0.0,0.0
2024-06-22,100000.0,100000.0,0,0.0,0.0
2024-06-23,100000.0,100000.0,0,0.0,0.0
2024-06-24,100000.0,100000.0,0,0.0,0.0
2024-06-25,100000.0,100000.0,0,0.0,0.0
2024-06-26,100000.0,100000.0,0,0.0,0.0
2024-06-27,100000.0,100000.0,0,0.0,0.0
2024-06-28,100000.0,100000.0,0,0.0,0.0
2024-06-29,100000.0,100000.0,0,0.0,0.0
2024-06-30,100000.0,100000.0,0,0.0,0.0
2024-07-01,100000.0,100000.0,0,0.0,0.0
2024-07-02,100000.0,100000.0,0,0.0,0.0
2024-07-03,100000.0,100000.0,0,0.0,0.0
2024-07-04,100000.0,100000.0,0,0.0,0.0
2024-07-05,100000.0,100000.0,0,0.0,0.0
2024-07-06,100000.0,100000.0,0,0.0,0.0
2024-07-07,100000.0,100000.0,0,0.0,0.0
2024-07-08,100000.0,100000.0,0,0.0,0.0
2024-07-09,100000.0,100000.0,0,0.0,0.0
2024-07-10,100000.0,100000.0,0,0.0,0.0
2024-07-11,100000.0,100000.0,0,0.0,0.0
2024-07-12,100000.0,100000.0,0,0.0,0.0
2024-07-13,100000.0,100000.0,0,0.0,0.0
2024-07-14,100000.0,100000.0,0,0.0,0.0
2024-07-15,100000.0,100000.0,0,0.0,0.0
2024-07-16,100000.0,100000.0,0,0.0,0.0
2024-07-17,100000.0,100000.0,0,0.0,0.0
2024-07-18,100000.0,100000.0,0,0.0,0.0
2024-07-19,100000.0,100000.0,0,0.0,0.0
2024-07-20,100000.0,100000.0,0,0.0,0.0
2024-07-21,100000.0,100000.0,0,0.0,0.0
2024-07-22,100000.0,100000.0,0,0.0,0.0
2024-07-23,100000.0,100000.0,0,0.0,0.0
2024-07-24,100000.0,100000.0,0,0.0,0.0
2024-07-25,100000.0,100000.0,0,0.0,0.0
2024-07-26,100000.0,100000.0,0,0.0,0.0
2024-07-27,100000.0,100000.0,0,0.0,0.0
2024-07-28,100000.0,100000.0,0,0.0,0.0
2024-07-29,100000.0,100000.0,0,0.0,0.0
2024-07-30,100000.0,100000.0,0,0.0,0.0
2024-07-31,100000.0,100000.0,0,0.0,0.0
2024-08-01,100000.0,100000.0,0,0.0,0.0
2024-08-02,100000.0,100000.0,0,0.0,0.0
2024-08-03,100000.0,100000.0,0,0.0,0.0
2024-08-04,100000.0,100000.0,0,0.0,0.0
2024-08-05,100000.0,100000.0,0,0.0,0.0
2024-08-06,100000.0,100000.0,0,0.0,0.0
2024-08-07,100000.0,100000.0,0,0.0,0.0
2024-08-08,100000.0,100000.0,0,0.0,0.0
2024-08-09,100000.0,100000.0,0,0.0,0.0
2024-08-10,100000.0,100000.0,0,0.0,0.0
2024-08-11,100000.0,100000.0,0,0.0,0.0
2024-08-12,100000.0,100000.0,0,0.0,0.0
2024-08-13,100000.0,100000.0,0,0.0,0.0
2024-08-14,100000.0,100000.0,0,0.0,0.0
2024-08-15,100000.0,100000.0,0,0.0,0.0
2024-08-16,100000.0,100000.0,0,0.0,0.0
2024-08-17,100000.0,100000.0,0,0.0,0.0
2024-08-18,100000.0,100000.0,0,0.0,0.0
2024-08-19,100000.0,100000.0,0,0.0,0.0
2024-08-20,100000.0,100000.0,0,0.0,0.0
2024-08-21,100000.0,100000.0,0,0.0,0.0
2024-08-22,100000.0,100000.0,0,0.0,0.0
2024-08-23,100000.0,100000.0,0,0.0,0.0
2024-08-24,100000.0,100000.0,0,0.0,0.0
2024-08-25,100000.0,100000.0,0,0.0,0.0
2024-08-26,100000.0,100000.0,0,0.0,0.0
2024-08-27,100000.0,100000.0,0,0.0,0.0
2024-08-28,100000.0,100000.0,0,0.0,0.0
2024-08-29,100000.0,100000.0,0,0.0,0.0
2024-08-30,100000.0,100000.0,0,0.0,0.0
2024-08-31,100000.0,100000.0,0,0.0,0.0
2024-09-01,100000.0,100000.0,0,0.0,0.0
2024-09-02,100000.0,100000.0,0,0.0,0.0
2024-09-03,100000.0,100000.0,0,0.0,0.0
2024-09-04,100000.0,100000.0,0,0.0,0.0
2024-09-05,100000.0,100000.0,0,0.0,0.0
2024-09-06,100000.0,100000.0,0,0.0,0.0
2024-09-07,100000.0,100000.0,0,0.0,0.0
2024-09-08,100000.0,100000.0,0,0.0,0.0
2024-09-09,100000.0,100000.0,0,0.0,0.0
2024-09-10,100000.0,100000.0,0,0.0,0.0
2024-09-11,100000.0,100000.0,0,0.0,0.0
2024-09-12,100000.0,100000.0,0,0.0,0.0
2024-09-13,100000.0,100000.0,0,0.0,0.0
2024-09-14,100000.0,100000.0,0,0.0,0.0
2024-09-15,100000.0,100000.0,0,0.0,0.0
2024-09-16,100000.0,100000.0,0,0.0,0.0
2024-09-17,100000.0,100000.0,0,0.0,0.0
2024-09-18,100000.0,100000.0,0,0.0,0.0
2024-09-19,100000.0,100000.0,0,0.0,0.0
2024-09-20,100000.0,100000.0,0,0.0,0.0
2024-09-21,100000.0,100000.0,0,0.0,0.0
2024-09-22,100000.0,100000.0,0,0.0,0.0
2024-09-23,100000.0,100000.0,0,0.0,0.0
2024-09-24,100000.0,100000.0,0,0.0,0.0
2024-09-25,100000.0,100000.0,0,0.0,0.0
2024-09-26,100000.0,100000.0,0,0.0,0.0
2024-09-27,100000.0,100000.0,0,0.0,0.0
2024-09-28,100000.0,100000.0,0,0.0,0.0
2024-09-29,100000.0,100000.0,0,0.0,0.0
2024-09-30,100000.0,100000.0,0,0.0,0.0
2024-10-01,100000.0,100000.0,0,0.0,0.0
2024-10-02,100000.0,100000.0,0,0.0,0.0
2024-10-03,100000.0,100000.0,0,0.0,0.0
2024-10-04,100000.0,100000.0,0,0.0,0.0
2024-10-05,100000.0,100000.0,0,0.0,0.0
2024-10-06,100000.0,100000.0,0,0.0,0.0
2024-10-07,100000.0,100000.0,0,0.0,0.0
2024-10-08,100000.0,100000.0,0,0.0,0.0
2024-10-09,100000.0,100000.0,0,0.0,0.0
2024-10-10,100000.0,100000.0,0,0.0,0.0
2024-10-11,100000.0,100000.0,0,0.0,0.0
2024-10-12,100000.0,100000.0,0,0.0,0.0
2024-10-13,100000.0,100000.0,0,0.0,0.0
2024-10-14,100000.0,100000.0,0,0.0,0.0
2024-10-15,100000.0,100000.0,0,0.0,0.0
2024-10-16,100000.0,100000.0,0,0.0,0.0
2024-10-17,100000.0,100000.0,0,0.0,0.0
2024-10-18,100000.0,100000.0,0,0.0,0.0
2024-10-19,100000.0,100000.0,0,0.0,0.0
2024-10-20,100000.0,100000.0,0,0.0,0.0
2024-10-21,100033.2692276527,91417.86944737926,1,8615.399780273438,8.612534456578413
2024-10-22,99791.46930089488,91417.86944737926,1,8373.599853515625,8.391097868563534
2024-10-23,99842.46966710582,91417.86944737926,1,8424.600219726562,8.43789245980775
2024-10-24,99910.26904454723,91417.86944737926,1,8492.399597167969,8.500026752386628
2024-10-25,99849.06970372691,91417.86944737926,1,8431.200256347656,8.443944727141467
2024-10-26,99849.06970372691,91417.86944737926,1,8431.200256347656,8.443944727141467
2024-10-27,99849.06970372691,91417.86944737926,1,8431.200256347656,8.443944727141467
2024-10-28,99892.86944737926,91417.86944737926,1,8475.0,8.484089051485693
2024-10-29,99777.96985021129,91417.86944737926,1,8360.100402832031,8.378703651098919
2024-10-30,99335.98647710582,85989.4064294984,1,13346.580047607422,13.435795546947569
2024-10-31,99350.02590581676,85989.4064294984,1,13360.61947631836,13.448028175638473
2024-11-01,99138.13406483865,73994.83371083475,2,25143.300354003906,25.361885808300165
2024-11-02,99138.13406483865,73994.83371083475,2,25143.300354003906,25.361885808300165
2024-11-03,99138.13406483865,73994.83371083475,2,25143.300354003906,25.361885808300165
2024-11-04,99404.05413930154,73994.83371083475,2,25409.220428466797,25.5615534481714
2024-11-05,100395.10305897928,73994.83371083475,2,26400.26934814453,26.296371579632844
2024-11-06,101052.65860803741,64761.668114263,3,36290.990493774414,35.912949736968066
2024-11-07,100672.63845117706,64761.668114263,3,35910.97033691406,35.67103325133344
2024-11-08,100597.58802087921,64761.668114263,3,35835.91990661621,35.62304088163466
2024-11-09,100597.58802087921,64761.668114263,3,35835.91990661621,35.62304088163466
2024-11-10,100597.58802087921,64761.668114263,3,35835.91990661621,35.62304088163466
2024-11-11,101013.80753381866,64761.668114263,3,36252.139419555664,35.8883011190512
2024-11-12,100989.41913660186,64761.668114263,3,36227.75102233887,35.872818491347026
2024-11-13,100603.06765039581,64761.668114263,3,35841.39953613281,35.626547354087364
2024-11-14,99355.11518989663,73541.68472419839,2,25813.430465698242,25.980977845339154
2024-11-15,99518.78477607828,73541.68472419839,2,25977.100051879883,26.102710267543483
2024-11-16,99518.78477607828,73541.68472419839,2,25977.100051879883,26.102710267543483
2024-11-17,99518.78477607828,73541.68472419839,2,25977.100051879883,26.102710267543483
2024-11-18,99916.25438057046,73541.68472419839,2,26374.56965637207,26.396675715959205
2024-11-19,99643.804688798,73541.68472419839,2,26102.11996459961,26.19542684677718
2024-11-20,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-21,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-22,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-23,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-24,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-25,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-26,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-27,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-28,98546.68451698912,98546.68451698912,0,0.0,0.0
2024-11-29,98546.68451698913,98546.68451698913,0,0.0,0.0
2024-11-30,98546.68451698913,98546.68451698913,0,0.0,0.0
2024-12-01,98546.68451698913,98546.68451698913,0,0.0,0.0
2024-12-02,98546.68451698913,98546.68451698913,0,0.0,0.0
2024-12-03,98546.68451698913,98546.68451698913,0,0.0,0.0
2024-12-04,98683.9369535229,85892.03677652095,1,12791.900177001953,12.96249478071243
2024-12-05,99059.77670572017,85892.03677652095,1,13167.739929199219,13.292721190273845
