week,week_start,week_end,start_equity,end_equity,weekly_return,weekly_return_pct,trades,realized_pnl,volatility_annualized,max_drawdown,max_drawdown_pct
2024-06-24/2024-06-30,2024-06-24,2024-06-30,102719.59745475225,103563.73721000127,0.008217903653885195,0.8217903653885195,1,238.58068853615345,0.059999093794078,0.0055765629335770475,0.5576562933577047
2024-07-01/2024-07-07,2024-07-01,2024-07-07,103963.91712638311,104675.1266753333,0.0068409268196927275,0.6840926819692728,0,0.0,0.037655548733041284,0.00019953003039791835,0.019953003039791833
2024-07-08/2024-07-14,2024-07-08,2024-07-14,104507.11646720342,104468.39284451552,-0.0003705357491138317,-0.03705357491138317,0,0.0,0.06349112330814348,0.00881809593009366,0.881809593009366
2024-07-15/2024-07-21,2024-07-15,2024-07-21,104423.21355374403,103780.37024688243,-0.0061561341102641665,-0.6156134110264166,3,757.9816503387962,0.02163444009881711,0.006156134110264133,0.6156134110264133
2024-07-22/2024-07-28,2024-07-22,2024-07-28,103837.06958770275,103493.40095878499,-0.0033096911371086613,-0.3309691137108661,1,1285.0282420432939,0.0191264242278374,0.003309691137108705,0.3309691137108705
2024-07-29/2024-08-04,2024-07-29,2024-08-04,103493.40095878499,103493.40095878499,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-05/2024-08-11,2024-08-05,2024-08-11,103493.40095878499,103493.40095878499,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-12/2024-08-18,2024-08-12,2024-08-18,103493.40095878499,103731.43326824154,0.0022999757206871863,0.22999757206871863,0,0.0,0.012776182507206342,0.0,0.0
2024-08-19/2024-08-25,2024-08-19,2024-08-25,103613.18326824154,103579.21322887386,-0.000327854412886186,-0.0327854412886186,0,0.0,0.020864436484953078,0.0019744009531785203,0.19744009531785203
2024-08-26/2024-09-01,2024-08-26,2024-09-01,103658.33339946713,102184.26739879967,-0.014220429292325809,-1.422042929232581,0,0.0,0.053746825479252955,0.014220429292325826,1.4220429292325827
2024-09-02/2024-09-08,2024-09-02,2024-09-08,102184.26739879967,102097.78126109012,-0.0008463742992060874,-0.08463742992060874,2,-1395.6196976948809,0.004701542028815418,0.0008463742992061338,0.08463742992061338
2024-09-09/2024-09-15,2024-09-09,2024-09-15,102097.78126109012,102097.78126109012,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-16/2024-09-22,2024-09-16,2024-09-22,102097.78126109012,102097.78126109012,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-23/2024-09-29,2024-09-23,2024-09-29,102097.78126109012,102097.78126109012,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-09-30/2024-10-06,2024-09-30,2024-10-06,102097.78126109012,102097.78126109012,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-07/2024-10-13,2024-10-07,2024-10-13,102097.78126109012,102097.78126109012,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-14/2024-10-20,2024-10-14,2024-10-20,101694.20430232232,102457.13434077447,0.007502197826181556,0.7502197826181556,0,0.0,0.03486615178810553,0.0,0.0
2024-10-21/2024-10-27,2024-10-21,2024-10-27,102449.57368708795,102256.16418696588,-0.0018878507070493322,-0.18878507070493322,0,0.0,0.01559069941386694,0.0024781940417942577,0.24781940417942577
2024-10-28/2024-11-03,2024-10-28,2024-11-03,102302.15391780084,102100.64420166027,-0.0019697504737044014,-0.19697504737044014,2,35.74896364512438,0.015761099876504942,0.0024917440940559563,0.24917440940559563
2024-11-04/2024-11-10,2024-11-04,2024-11-10,102264.3242553712,102469.0398937581,0.0020018284956901944,0.20018284956901944,0,0.0,0.03322065758224081,0.004040092762741899,0.40400927627418987
2024-11-11/2024-11-17,2024-11-11,2024-11-17,102844.69937862139,101515.10800242334,-0.012928146848902533,-1.2928146848902533,0,0.0,0.06697711245429581,0.014424088509869974,1.4424088509869974
2024-11-18/2024-11-24,2024-11-18,2024-11-24,101837.7276160708,100686.44258499435,-0.011305093485754147,-1.1305093485754147,3,-1447.0876397408997,0.05652814430787327,0.011305093485754154,1.1305093485754154
2024-11-25/2024-12-01,2024-11-25,2024-12-01,100686.44258499435,100752.6722477889,0.0006577813367338869,0.0657781336733887,0,0.0,0.0020996127044869343,0.0,0.0
2024-12-02/2024-12-08,2024-12-02,2024-12-08,100792.45221605062,100955.27829079638,0.00161545900675919,0.161545900675919,0,0.0,0.004598318310606255,0.0,0.0
2024-12-09/2024-12-15,2024-12-09,2024-12-15,100953.83830361377,101694.12836840659,0.007332956103822674,0.7332956103822674,0,0.0,0.04330888037654155,0.0030889057276936504,0.30889057276936505
2024-12-16/2024-12-22,2024-12-16,2024-12-22,101635.20812609702,101531.34864428549,-0.001021884873622425,-0.10218848736224251,0,0.0,0.03937366254000617,0.00581953829649355,0.581953829649355
2024-12-23/2024-12-29,2024-12-23,2024-12-29,101703.73859789877,101280.37365386178,-0.004162727446144654,-0.4162727446144654,0,0.0,0.01866708720833464,0.004162727446144626,0.4162727446144626
2024-12-30/2025-01-05,2024-12-30,2025-01-05,101154.41354033639,101460.82011756627,0.0030290974610582833,0.3029097461058283,2,175.92776929276448,0.01940292484323138,0.0008691024848816569,0.0869102484881657
2025-01-06/2025-01-12,2025-01-06,2025-01-12,100733.41249490713,100510.84841558286,-0.0022094365098126456,-0.22094365098126456,2,-351.5219387042657,0.038620054641292256,0.0022094365098126317,0.22094365098126317
2025-01-13/2025-01-19,2025-01-13,2025-01-19,100510.84841558286,100510.84841558286,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-20/2025-01-26,2025-01-20,2025-01-26,100510.84841558286,100050.97458798479,-0.004575365095881301,-0.4575365095881301,0,0.0,0.04413457351427242,0.007318646549639533,0.7318646549639534
2025-01-27/2025-02-02,2025-01-27,2025-02-02,100623.70482785295,99643.36572324933,-0.009742625818446982,-0.9742625818446982,2,-1176.3035425380535,0.0668128477730196,0.01144176820347963,1.144176820347963
2025-02-03/2025-02-09,2025-02-03,2025-02-09,100046.89593565167,98911.30515707191,-0.011350584822843013,-1.1350584822843013,1,-308.4507686167669,0.059634405602164556,0.011350584822842999,1.1350584822843
2025-02-10/2025-02-16,2025-02-10,2025-02-16,98911.30515707191,98954.96578939352,0.0004414119523776794,0.04414119523776794,1,-114.78894735611686,0.0025732254346299424,1.8392557353179274e-05,0.0018392557353179274
2025-02-17/2025-02-23,2025-02-17,2025-02-23,98954.96578939352,98991.7858577529,0.0003720891424261463,0.03720891424261463,0,0.0,0.0013618214683990013,3.960618627641623e-05,0.003960618627641623
2025-02-24/2025-03-02,2025-02-24,2025-03-02,98990.94567830954,98846.97220929665,-0.001454410481952051,-0.1454410481952051,1,-64.33294777526456,0.0055217225812535355,0.0014544104819520821,0.1454410481952082
2025-03-03/2025-03-09,2025-03-03,2025-03-09,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-10/2025-03-16,2025-03-10,2025-03-16,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-17/2025-03-23,2025-03-17,2025-03-23,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-24/2025-03-30,2025-03-24,2025-03-30,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-31/2025-04-06,2025-03-31,2025-04-06,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07/2025-04-13,2025-04-07,2025-04-13,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-14/2025-04-20,2025-04-14,2025-04-20,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-21/2025-04-27,2025-04-21,2025-04-27,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-28/2025-05-04,2025-04-28,2025-05-04,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-05/2025-05-11,2025-05-05,2025-05-11,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-12/2025-05-18,2025-05-12,2025-05-18,98846.97220929665,98846.97220929665,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-19/2025-05-25,2025-05-19,2025-05-25,98904.34148291322,98977.42116430971,0.0007388925531555124,0.07388925531555124,0,0.0,0.022974623174430147,0.0023427748300277706,0.23427748300277706
2025-05-26/2025-06-01,2025-05-26,2025-06-01,98977.42116430971,98933.6093516266,-0.00044264451596875976,-0.044264451596875976,0,0.0,0.016229775338583965,0.002278320350596309,0.22783203505963087
2025-06-02/2025-06-08,2025-06-02,2025-06-08,99193.00913190003,99680.48943551331,0.004914462298094557,0.49144622980945574,0,0.0,0.017562660036275376,5.3491557905759636e-05,0.005349155790575964
2025-06-09/2025-06-15,2025-06-09,2025-06-15,99741.24019845277,99745.49436323885,4.265201412789743e-05,0.004265201412789743,0,0.0,0.05388404719167835,0.006279919502055847,0.6279919502055846
2025-06-16/2025-06-22,2025-06-16,2025-06-22,99559.43335860017,99038.67304766036,-0.005230647597843419,-0.5230647597843419,0,0.0,0.05221105096874773,0.009228513952780008,0.9228513952780009
2025-06-23/2025-06-29,2025-06-23,2025-06-29,99381.66236650801,100140.43594374157,0.007634945513743663,0.7634945513743663,2,-999.2058657338246,0.02674712005130385,1.2954485018651049e-05,0.0012954485018651049
2025-06-30/2025-07-06,2025-06-30,2025-06-30,99718.57543959118,99718.57543959118,0.0,0.0,0,0.0,0.0,0.0,0.0
